post_id,platform,created_at,post_month,day_of_week,post_hour,post_type,media_type,num_hashtags,mentions_count,has_call_to_action,call_to_action_type,content_topic,sentiment_tone,caption_length,features_resident_story,campaign_name,is_boosted,boost_budget_php,impressions,reach,likes,comments,shares,saves,click_throughs,video_views,engagement_rate,profile_visits,follower_count_at_post,watch_time_seconds,avg_view_duration_seconds,subscriber_count_at_post,forwards,engagement_total,engagement_per_1k_reach,click_through_rate,profile_visit_rate,donation_referrals_per_100_clicks,estimated_donation_value_per_click,estimated_donation_value_per_1k_reach,boost_budget_per_1k_impressions,is_video_or_reel,has_campaign_link,is_weekend_post,days_since_previous_post_on_platform,follower_count_delta,donation_referrals,estimated_donation_value_php,label_donation_referral_positive,label_estimated_donation_value_php
220,Facebook,2025-02-05 18:21:00,2025-02-01,Wednesday,18,EventPromotion,Carousel,0,0,False,,SafehouseLife,Celebratory,138,False,,False,0.0,3586,2165,208,57,43,33,31,0.0,0.1369,64,2479,0.0,0.0,0.0,0.0,341,157.50577367205543,0.014318706697459584,0.02956120092378753,0.0,0.0,0.0,0.0,False,False,False,4.325694444444444,-10.0,0,0.0,False,0.0
332,Facebook,2025-02-06 08:52:00,2025-02-01,Thursday,8,FundraisingAppeal,Photo,1,1,True,ShareStory,Education,Informative,157,False,,False,0.0,2869,1985,62,14,19,9,77,0.0,0.0506,40,2479,0.0,0.0,0.0,0.0,104,52.39294710327456,0.038790931989924435,0.020151133501259445,2.5974025974025974,41.56545454545454,1612.3627204030226,0.0,False,False,False,0.6048611111111111,0.0,2,3200.54,True,3200.54
66,Facebook,2025-02-13 04:44:00,2025-02-01,Thursday,4,ThankYou,Photo,2,0,True,DonateNow,SafehouseLife,Emotional,105,False,,False,0.0,964,689,14,4,6,1,32,0.0,0.0365,9,2423,0.0,0.0,0.0,0.0,25,36.2844702467344,0.04644412191582003,0.013062409288824383,0.0,0.0,0.0,0.0,False,False,False,6.8277777777777775,-56.0,0,0.0,False,0.0
636,Facebook,2025-02-13 20:50:00,2025-02-01,Thursday,20,Campaign,Photo,4,0,True,SignUp,SafehouseLife,Grateful,180,False,,False,0.0,1422,796,63,16,19,9,33,0.0,0.1309,38,2489,0.0,0.0,0.0,0.0,107,134.42211055276383,0.0414572864321608,0.04773869346733668,3.0303030303030303,135.1848484848485,5604.396984924623,0.0,False,False,False,0.6708333333333333,66.0,1,4461.1,True,4461.1
141,Facebook,2025-03-10 11:52:00,2025-03-01,Monday,11,EducationalContent,Photo,1,0,False,,Education,Celebratory,131,False,,False,0.0,8855,5950,1415,158,161,89,71,0.0,0.2068,540,2423,0.0,0.0,0.0,0.0,1823,306.38655462184875,0.011932773109243698,0.0907563025210084,1.408450704225352,60.331830985915495,719.926050420168,0.0,False,False,False,24.62638888888889,-66.0,1,4283.56,True,4283.56
250,Facebook,2025-03-10 19:03:00,2025-03-01,Monday,19,ThankYou,Carousel,1,0,True,SignUp,DonorImpact,Urgent,81,False,,False,0.0,4691,2713,238,141,93,59,93,0.0,0.1651,184,2479,0.0,0.0,0.0,0.0,531,195.72429045337265,0.03427939550313306,0.06782159970512348,1.075268817204301,49.141075268817204,1684.526354589016,0.0,False,False,False,0.29930555555555555,56.0,1,4570.12,True,4570.12
204,Facebook,2025-03-13 20:53:00,2025-03-01,Thursday,20,ThankYou,Video,4,0,True,ShareStory,Gratitude,Emotional,93,False,,False,0.0,9332,5934,1185,147,367,94,204,9677.0,0.2343,586,2423,0.0,0.0,0.0,0.0,1793,302.15706100438155,0.034378159757330634,0.09875294910684193,1.4705882352941178,38.58161764705882,1326.3650151668353,0.0,True,False,False,3.076388888888889,-56.0,3,7870.65,True,7870.65
470,Facebook,2025-03-18 17:28:00,2025-03-01,Tuesday,17,FundraisingAppeal,Photo,4,0,True,DonateNow,EventRecap,Urgent,157,False,,False,0.0,1111,688,40,14,13,4,26,0.0,0.0742,12,2479,0.0,0.0,0.0,0.0,71,103.19767441860465,0.0377906976744186,0.01744186046511628,3.8461538461538463,137.44307692307692,5194.069767441861,0.0,False,False,False,4.857638888888889,56.0,1,3573.52,True,3573.52
326,Facebook,2025-03-18 18:42:00,2025-03-01,Tuesday,18,ImpactStory,Video,3,0,True,LearnMore,Education,Grateful,118,False,,False,0.0,9117,5531,457,57,64,36,196,5011.0,0.086,175,2479,0.0,0.0,0.0,0.0,614,111.01066714879768,0.03543662990417646,0.031639848128728984,4.591836734693878,57.82127551020408,2048.991140842524,0.0,True,False,False,0.05138888888888889,0.0,9,11332.97,True,11332.97
435,Facebook,2025-03-26 04:29:00,2025-03-01,Wednesday,4,EducationalContent,Photo,2,1,False,,SafehouseLife,Informative,129,False,,False,0.0,1664,1019,8,4,1,1,10,0.0,0.016,7,2479,0.0,0.0,0.0,0.0,14,13.738959764474975,0.009813542688910697,0.0068694798822374874,0.0,0.0,0.0,0.0,False,False,False,7.407638888888889,0.0,0,0.0,False,0.0
776,Facebook,2025-03-26 06:11:00,2025-03-01,Wednesday,6,EventPromotion,Photo,4,0,False,,SafehouseLife,Hopeful,130,False,,False,0.0,822,599,20,6,3,2,9,0.0,0.0494,7,2489,0.0,0.0,0.0,0.0,31,51.75292153589316,0.015025041736227046,0.011686143572621035,0.0,0.0,0.0,0.0,False,False,False,0.07083333333333333,10.0,0,0.0,False,0.0
648,Facebook,2025-04-01 08:05:00,2025-04-01,Tuesday,8,FundraisingAppeal,Video,4,1,True,ShareStory,DonorImpact,Hopeful,157,False,,False,0.0,2328,1297,76,18,14,5,52,1063.0,0.0625,13,2489,0.0,0.0,0.0,0.0,113,87.12413261372397,0.040092521202775636,0.010023130300693909,3.8461538461538463,36.2175,1452.0508866615266,0.0,True,False,False,6.079166666666667,0.0,2,1883.31,True,1883.31
631,Facebook,2025-04-12 22:22:00,2025-04-01,Saturday,22,ImpactStory,Text,5,1,True,LearnMore,Education,Grateful,195,True,,False,0.0,1633,943,40,10,21,4,32,0.0,0.0496,18,2489,0.0,0.0,0.0,0.0,75,79.53340402969248,0.033934252386002124,0.019088016967126194,3.125,55.5684375,1885.6733828207848,0.0,False,False,True,11.595138888888888,0.0,1,1778.19,True,1778.19
656,Facebook,2025-04-16 19:24:00,2025-04-01,Wednesday,19,EventPromotion,Photo,5,0,False,,EventRecap,Informative,138,False,Summer of Safety,False,0.0,1221,814,38,8,9,5,13,0.0,0.0702,15,2489,0.0,0.0,0.0,0.0,60,73.71007371007371,0.01597051597051597,0.018427518427518427,0.0,0.0,0.0,0.0,False,True,False,3.876388888888889,0.0,0,0.0,False,0.0
790,Facebook,2025-04-23 05:29:00,2025-04-01,Wednesday,5,EventPromotion,Video,3,0,False,,Reintegration,Emotional,119,False,,False,0.0,2450,1806,42,7,17,5,30,3560.0,0.0338,26,2489,0.0,0.0,0.0,0.0,71,39.31339977851606,0.016611295681063124,0.014396456256921373,0.0,0.0,0.0,0.0,True,False,False,6.420138888888889,0.0,0,0.0,False,0.0
742,Facebook,2025-05-11 15:40:00,2025-05-01,Sunday,15,Campaign,Text,2,0,True,LearnMore,Reintegration,Hopeful,149,False,Summer of Safety,False,0.0,1818,1101,52,30,11,8,35,0.0,0.0864,40,2489,0.0,0.0,0.0,0.0,101,91.73478655767484,0.03178928247048138,0.03633060853769301,5.714285714285714,156.84914285714285,4986.121707538601,0.0,False,True,True,18.424305555555556,0.0,2,5489.72,True,5489.72
395,Facebook,2025-05-13 20:04:00,2025-05-01,Tuesday,20,ThankYou,Video,4,1,True,DonateNow,CampaignLaunch,Hopeful,78,False,,False,0.0,14919,8364,1312,239,193,144,319,7545.0,0.187,562,2479,0.0,0.0,0.0,0.0,1888,225.72931611669057,0.038139646102343376,0.06719273075083693,0.6269592476489029,9.902852664576804,377.69129603060736,0.0,True,False,False,2.183333333333333,-10.0,2,3159.01,True,3159.01
695,Facebook,2025-05-17 19:00:00,2025-05-01,Saturday,19,Campaign,Text,3,0,True,ShareStory,AwarenessRaising,Urgent,177,False,,False,0.0,3097,1821,275,60,67,30,79,0.0,0.2054,92,2489,0.0,0.0,0.0,0.0,432,237.23228995057661,0.043382756727073035,0.050521691378363535,11.39240506329114,71.246582278481,3090.8731466227346,0.0,False,False,True,3.9555555555555557,10.0,9,5628.48,True,5628.48
240,Facebook,2025-05-24 13:08:00,2025-05-01,Saturday,13,Campaign,Carousel,3,0,True,ShareStory,Education,Emotional,124,False,Summer of Safety,False,0.0,3685,2606,149,58,51,24,124,0.0,0.0916,60,2479,0.0,0.0,0.0,0.0,282,108.21181887950883,0.047582501918649274,0.023023791250959325,6.451612903225806,259.4491935483871,12345.241749808136,0.0,False,True,True,6.7555555555555555,-10.0,8,32171.7,True,32171.7
518,Facebook,2025-05-31 17:44:00,2025-05-01,Saturday,17,Campaign,Carousel,5,1,True,ShareStory,DonorImpact,Celebratory,148,False,Summer of Safety,False,0.0,6191,4231,442,73,70,58,240,0.0,0.119,87,2479,0.0,0.0,0.0,0.0,643,151.97352871661545,0.05672417868116285,0.02056251477192153,3.75,85.16729166666667,4831.044670290711,0.0,False,True,True,7.191666666666666,0.0,9,20440.15,True,20440.15
585,Facebook,2025-06-04 19:37:00,2025-06-01,Wednesday,19,ImpactStory,Text,2,0,False,,DonorImpact,Celebratory,104,True,,False,0.0,7652,5569,1019,189,426,71,73,0.0,0.1679,328,2489,0.0,0.0,0.0,0.0,1705,306.1590949901239,0.013108277967319087,0.05889746812713234,84.93150684931507,1132.2804109589042,14842.246363799604,0.0,False,False,False,4.0784722222222225,10.0,62,82656.47,True,82656.47
85,Facebook,2025-06-28 14:43:00,2025-06-01,Saturday,14,EventPromotion,Text,4,0,True,LearnMore,Education,Urgent,137,False,Back to School,False,0.0,995,749,39,9,17,4,39,0.0,0.0888,14,2423,0.0,0.0,0.0,0.0,69,92.12283044058745,0.0520694259012016,0.018691588785046728,0.0,0.0,0.0,0.0,False,True,True,23.795833333333334,-66.0,0,0.0,False,0.0
550,Facebook,2025-07-02 11:26:00,2025-07-01,Wednesday,11,EventPromotion,Photo,3,0,False,,SafehouseLife,Celebratory,129,False,Back to School,False,0.0,5283,3691,536,166,115,47,42,0.0,0.1833,186,2479,0.0,0.0,0.0,0.0,864,234.08290436196154,0.011379030073150907,0.050392847466811164,2.380952380952381,48.29404761904762,549.5394202113248,0.0,False,True,False,3.8631944444444444,56.0,1,2028.35,True,2028.35
293,Facebook,2025-07-05 22:58:00,2025-07-01,Saturday,22,Campaign,Video,3,0,True,ShareStory,Health,Urgent,142,False,Back to School,True,2451.5,15705,9649,361,193,180,62,384,12362.0,0.0706,107,2479,0.0,0.0,0.0,0.0,796,82.49559539848688,0.039796870141983624,0.01108923204477148,8.854166666666666,197.71486979166664,7868.43299823816,156.09678446354664,True,True,True,3.4805555555555556,0.0,34,75922.51,True,75922.51
448,Facebook,2025-07-14 18:53:00,2025-07-01,Monday,18,Campaign,Video,2,0,True,LearnMore,Education,Informative,172,False,Back to School,False,0.0,4513,3360,202,52,39,17,109,3986.0,0.0647,80,2479,0.0,0.0,0.0,0.0,310,92.26190476190476,0.03244047619047619,0.023809523809523808,4.587155963302752,195.6367889908257,6346.550595238095,0.0,True,True,False,8.82986111111111,0.0,5,21324.41,True,21324.41
588,Facebook,2025-07-27 20:15:00,2025-07-01,Sunday,20,Campaign,Text,2,0,True,SignUp,Gratitude,Hopeful,178,False,,False,0.0,5361,3812,510,151,76,36,169,0.0,0.1475,144,2489,0.0,0.0,0.0,0.0,773,202.7806925498426,0.04433368310598111,0.03777544596012592,5.325443786982248,240.40278106508876,10657.940713536202,0.0,False,False,True,13.056944444444444,10.0,9,40628.07,True,40628.07
32,Facebook,2025-08-02 18:53:00,2025-08-01,Saturday,18,FundraisingAppeal,Photo,2,2,True,LearnMore,CampaignLaunch,Emotional,157,False,,False,0.0,3353,2578,334,148,122,28,94,0.0,0.1659,148,2027,0.0,0.0,0.0,0.0,632,245.15128006206362,0.03646237393328161,0.057408844065166796,21.27659574468085,120.58797872340426,4396.923972071373,0.0,False,False,True,5.9430555555555555,-462.0,20,11335.27,True,11335.27
764,Facebook,2025-08-07 19:23:00,2025-08-01,Thursday,19,FundraisingAppeal,Photo,4,0,True,DonateNow,Gratitude,Hopeful,199,False,,True,3855.25,16825,11621,1657,425,208,127,439,0.0,0.1589,697,2489,0.0,0.0,0.0,0.0,2417,207.9855434127872,0.037776439204887706,0.0599776267102659,4.100227790432802,80.6883826879271,3048.1197831511918,229.13818722139672,False,False,False,5.020833333333333,462.0,18,35422.2,True,35422.2
755,Facebook,2025-08-07 22:41:00,2025-08-01,Thursday,22,ImpactStory,Text,3,2,False,,Gratitude,Grateful,150,False,,False,0.0,1618,954,28,4,5,2,11,0.0,0.043,10,2489,0.0,0.0,0.0,0.0,39,40.880503144654085,0.011530398322851153,0.010482180293501049,0.0,0.0,0.0,0.0,False,False,False,0.1375,0.0,0,0.0,False,0.0
72,Facebook,2025-09-07 00:16:00,2025-09-01,Sunday,0,EducationalContent,Carousel,3,0,False,,Gratitude,Hopeful,170,False,,False,0.0,576,389,6,1,1,0,4,0.0,0.0232,1,2423,0.0,0.0,0.0,0.0,8,20.565552699228792,0.010282776349614395,0.002570694087403599,0.0,0.0,0.0,0.0,False,False,True,30.06597222222222,-66.0,0,0.0,False,0.0
803,Facebook,2025-09-13 01:40:00,2025-09-01,Saturday,1,ThankYou,Text,4,0,True,ShareStory,SafehouseLife,Hopeful,150,False,,True,2441.83,2608,1776,56,20,7,4,62,0.0,0.0364,11,2489,0.0,0.0,0.0,0.0,87,48.986486486486484,0.03490990990990991,0.006193693693693694,0.0,0.0,0.0,936.2845092024539,False,False,True,6.058333333333334,66.0,0,0.0,False,0.0
729,Facebook,2025-09-13 19:33:00,2025-09-01,Saturday,19,EducationalContent,Photo,1,1,True,DonateNow,SafehouseLife,Urgent,175,False,,False,0.0,4414,2796,517,79,105,57,95,0.0,0.2163,243,2489,0.0,0.0,0.0,0.0,758,271.10157367668097,0.033977110157367665,0.08690987124463519,1.0526315789473684,19.96484210526316,678.3476394849786,0.0,False,False,True,0.7451388888888889,0.0,1,1896.66,True,1896.66
543,Facebook,2025-09-23 12:50:00,2025-09-01,Tuesday,12,EventPromotion,Text,1,1,False,,Health,Grateful,121,False,,False,0.0,559,370,17,8,4,2,4,0.0,0.0775,10,2479,0.0,0.0,0.0,0.0,31,83.78378378378379,0.010810810810810811,0.02702702702702703,0.0,0.0,0.0,0.0,False,False,False,9.720138888888888,-10.0,0,0.0,False,0.0
60,Facebook,2025-09-23 19:02:00,2025-09-01,Tuesday,19,Campaign,Carousel,1,0,True,ShareStory,Gratitude,Hopeful,171,False,,False,0.0,10242,6814,579,165,127,107,237,0.0,0.1493,200,2423,0.0,0.0,0.0,0.0,978,143.5280305253889,0.03478133255063105,0.0293513354857646,4.641350210970464,61.08902953586498,2124.7578514822426,0.0,False,False,False,0.25833333333333336,-56.0,11,14478.1,True,14478.1
147,Facebook,2025-10-01 14:51:00,2025-10-01,Wednesday,14,EventPromotion,Video,2,0,True,LearnMore,Education,Celebratory,138,False,,False,0.0,927,694,44,22,10,5,40,822.0,0.097,15,2423,0.0,0.0,0.0,0.0,81,116.71469740634005,0.05763688760806916,0.021613832853025938,0.0,0.0,0.0,0.0,True,False,False,7.825694444444444,0.0,0,0.0,False,0.0
272,Facebook,2025-10-08 04:54:00,2025-10-01,Wednesday,4,FundraisingAppeal,Video,4,3,True,LearnMore,Reintegration,Informative,143,False,,False,0.0,1656,986,23,7,3,2,57,1522.0,0.0247,9,2479,0.0,0.0,0.0,0.0,35,35.496957403651116,0.057809330628803245,0.009127789046653144,0.0,0.0,0.0,0.0,True,False,False,6.585416666666666,56.0,0,0.0,False,0.0
536,Facebook,2025-10-11 14:09:00,2025-10-01,Saturday,14,ImpactStory,Photo,4,1,False,,Gratitude,Emotional,134,False,,False,0.0,1686,1265,69,10,18,8,20,0.0,0.0779,24,2479,0.0,0.0,0.0,0.0,105,83.00395256916995,0.015810276679841896,0.018972332015810278,15.0,634.4365,10030.616600790514,0.0,False,False,True,3.3854166666666665,0.0,3,12688.73,True,12688.73
74,Facebook,2025-10-16 20:00:00,2025-10-01,Thursday,20,FundraisingAppeal,Photo,0,0,True,LearnMore,Reintegration,Grateful,143,False,,False,0.0,5285,3128,375,45,56,38,134,0.0,0.1318,76,2423,0.0,0.0,0.0,0.0,514,164.3222506393862,0.04283887468030691,0.024296675191815855,9.701492537313433,335.9202985074627,14390.44757033248,0.0,False,False,False,5.24375,-56.0,13,45013.32,True,45013.32
36,Facebook,2025-10-29 13:24:00,2025-10-01,Wednesday,13,EducationalContent,Video,4,1,False,,AwarenessRaising,Emotional,195,False,,False,0.0,5858,3945,218,45,61,17,55,3449.0,0.0667,95,2211,0.0,0.0,0.0,0.0,341,86.4385297845374,0.01394169835234474,0.024081115335868188,1.8181818181818181,30.87909090909091,430.5069708491762,0.0,True,False,False,12.725,-212.0,1,1698.35,True,1698.35
544,Facebook,2025-11-03 17:05:00,2025-11-01,Monday,17,ThankYou,Video,4,1,True,ShareStory,CampaignLaunch,Grateful,152,False,Year-End Hope,True,683.31,14969,10674,405,122,131,48,371,18654.0,0.0675,151,2479,0.0,0.0,0.0,0.0,706,66.14202735619261,0.03475735431890575,0.01414652426456811,0.5390835579514824,23.811428571428575,827.6222596964587,45.648339902465096,True,True,False,5.153472222222222,268.0,2,8834.04,True,8834.04
307,Facebook,2025-11-07 19:53:00,2025-11-01,Friday,19,EducationalContent,Photo,3,0,False,,SafehouseLife,Hopeful,207,False,,False,0.0,1663,1135,83,25,14,9,13,0.0,0.1,41,2479,0.0,0.0,0.0,0.0,131,115.41850220264317,0.01145374449339207,0.03612334801762115,0.0,0.0,0.0,0.0,False,False,False,4.116666666666666,0.0,0,0.0,False,0.0
67,Facebook,2025-11-08 20:30:00,2025-11-01,Saturday,20,ImpactStory,Photo,5,2,True,ShareStory,CampaignLaunch,Grateful,126,True,,False,0.0,14005,8050,641,378,301,88,374,0.0,0.1367,386,2423,0.0,0.0,0.0,0.0,1408,174.90683229813664,0.046459627329192545,0.04795031055900621,20.58823529411765,802.2111764705882,37270.43229813665,0.0,False,False,True,1.0256944444444445,-56.0,77,300026.98,True,300026.98
725,Facebook,2025-11-12 21:46:00,2025-11-01,Wednesday,21,Campaign,Text,1,0,True,DonateNow,DonorImpact,Informative,136,False,GivingTuesday,False,0.0,2515,1451,88,39,14,11,66,0.0,0.0809,29,2489,0.0,0.0,0.0,0.0,152,104.7553411440386,0.04548587181254307,0.019986216402481046,3.0303030303030303,65.02833333333334,2957.870434183322,0.0,False,True,False,4.052777777777778,66.0,2,4291.87,True,4291.87
686,Facebook,2025-11-14 08:20:00,2025-11-01,Friday,8,ImpactStory,Carousel,5,0,True,SignUp,DonorImpact,Emotional,198,True,GivingTuesday,False,0.0,3302,1979,122,70,65,29,82,0.0,0.1182,103,2489,0.0,0.0,0.0,0.0,286,144.51743304699343,0.04143506821627085,0.052046488125315815,25.609756097560975,1198.3609756097562,49654.16877210712,0.0,False,True,False,1.4402777777777778,0.0,21,98265.6,True,98265.6
200,Facebook,2025-11-17 15:43:00,2025-11-01,Monday,15,ImpactStory,Video,5,0,False,,Education,Celebratory,148,True,,False,0.0,14676,9122,551,238,345,54,156,17691.0,0.0888,260,2423,0.0,0.0,0.0,0.0,1188,130.23459767594827,0.01710151282613462,0.02850252137689103,48.07692307692308,2128.0978205128204,36393.69217276913,0.0,True,False,False,3.307638888888889,-66.0,75,331983.26,True,331983.26
47,Facebook,2025-11-20 13:22:00,2025-11-01,Thursday,13,EducationalContent,Video,4,0,True,SignUp,Education,Informative,155,False,,False,0.0,4192,2701,77,20,14,11,129,2919.0,0.0429,34,2348,0.0,0.0,0.0,0.0,122,45.16845612736024,0.047760088855979266,0.012587930396149574,0.0,0.0,0.0,0.0,True,False,False,2.902083333333333,-75.0,0,0.0,False,0.0
774,Facebook,2025-11-28 21:59:00,2025-11-01,Friday,21,ThankYou,Photo,2,0,False,,Reintegration,Urgent,98,False,Year-End Hope,False,0.0,4439,2662,233,81,38,21,47,0.0,0.091,82,2489,0.0,0.0,0.0,0.0,373,140.12021036814426,0.017655897821187077,0.030803906836964687,2.127659574468085,23.6068085106383,416.79939894815925,0.0,False,True,False,8.359027777777778,141.0,1,1109.52,True,1109.52
624,Facebook,2025-12-01 01:18:00,2025-12-01,Monday,1,ThankYou,Photo,1,0,True,ShareStory,AwarenessRaising,Hopeful,74,False,Year-End Hope,False,0.0,1308,836,17,4,3,2,38,0.0,0.0352,4,2489,0.0,0.0,0.0,0.0,26,31.10047846889952,0.045454545454545456,0.004784688995215311,0.0,0.0,0.0,0.0,False,True,False,2.1381944444444443,0.0,0,0.0,False,0.0
183,Facebook,2025-12-02 22:17:00,2025-12-01,Tuesday,22,EducationalContent,Video,2,1,True,DonateNow,CampaignLaunch,Informative,148,False,,True,447.74,11178,7073,219,57,50,30,399,10347.0,0.0379,46,2423,0.0,0.0,0.0,0.0,356,50.33224939912343,0.05641170648946699,0.006503605259437297,0.2506265664160401,1.5978195488721805,90.13572741411,40.055466094113434,True,False,False,1.8743055555555554,-66.0,1,637.53,True,637.53
369,Facebook,2025-12-11 04:12:00,2025-12-01,Thursday,4,EducationalContent,Photo,4,0,True,ShareStory,Gratitude,Urgent,150,False,Year-End Hope,True,2078.62,5082,3320,125,40,37,12,128,0.0,0.0436,38,2479,0.0,0.0,0.0,0.0,214,64.4578313253012,0.03855421686746988,0.01144578313253012,0.78125,17.787890625,685.7981927710844,409.01613537977175,False,True,False,8.246527777777779,56.0,1,2276.85,True,2276.85
629,Facebook,2025-12-15 13:03:00,2025-12-01,Monday,13,Campaign,Video,0,0,True,DonateNow,CampaignLaunch,Emotional,170,False,Year-End Hope,False,0.0,3200,1904,153,49,34,12,61,2914.0,0.097,77,2489,0.0,0.0,0.0,0.0,248,130.25210084033614,0.03203781512605042,0.04044117647058824,13.114754098360656,200.9406557377049,6437.699579831933,0.0,True,True,False,4.36875,10.0,8,12257.38,True,12257.38
228,Facebook,2025-12-15 18:45:00,2025-12-01,Monday,18,ImpactStory,Video,2,0,False,,SafehouseLife,Urgent,147,True,,False,0.0,7597,5676,455,145,171,39,99,9549.0,0.0866,137,2479,0.0,0.0,0.0,0.0,810,142.7061310782241,0.01744186046511628,0.024136715997181115,38.38383838383838,1388.790707070707,24223.093727977448,0.0,True,False,False,0.2375,-10.0,38,137490.28,True,137490.28
310,Facebook,2025-12-17 14:43:00,2025-12-01,Wednesday,14,ThankYou,Carousel,3,0,False,,Health,Emotional,108,False,Year-End Hope,True,2360.73,6214,4766,224,131,91,47,59,0.0,0.082,75,2479,0.0,0.0,0.0,0.0,493,103.44104070499371,0.012379353755770038,0.015736466638690726,3.389830508474576,19.165593220338984,237.25765841376418,379.9050531058899,False,True,False,1.8319444444444444,0.0,2,1130.77,True,1130.77
766,Facebook,2025-12-25 22:18:00,2025-12-01,Thursday,22,FundraisingAppeal,Photo,3,1,True,DonateNow,AwarenessRaising,Informative,138,False,Year-End Hope,False,0.0,474,356,17,6,2,1,18,0.0,0.0499,4,2489,0.0,0.0,0.0,0.0,26,73.03370786516854,0.05056179775280899,0.011235955056179775,0.0,0.0,0.0,0.0,False,True,False,8.315972222222221,10.0,0,0.0,False,0.0
676,Facebook,2025-12-29 14:14:00,2025-12-01,Monday,14,ThankYou,Text,1,2,True,ShareStory,Reintegration,Hopeful,86,False,,False,0.0,1450,904,51,20,10,6,35,0.0,0.0777,28,2489,0.0,0.0,0.0,0.0,87,96.23893805309734,0.03871681415929203,0.030973451327433628,0.0,0.0,0.0,0.0,False,False,False,3.6638888888888888,0.0,0,0.0,False,0.0
41,Facebook,2025-12-29 19:52:00,2025-12-01,Monday,19,ThankYou,Video,3,1,False,,EventRecap,Urgent,108,False,Year-End Hope,False,0.0,5391,3685,408,92,141,39,58,6934.0,0.1549,233,2348,0.0,0.0,0.0,0.0,680,184.53188602442333,0.015739484396200813,0.0632293080054274,3.4482758620689653,19.12913793103448,301.08276797829035,0.0,True,True,False,0.23472222222222222,-141.0,2,1109.49,True,1109.49
633,Facebook,2026-01-02 17:08:00,2026-01-01,Friday,17,ThankYou,Photo,1,0,False,,DonorImpact,Informative,86,False,,False,0.0,2564,1699,63,9,13,6,19,0.0,0.0422,20,2489,0.0,0.0,0.0,0.0,91,53.56091818716892,0.011183048852266038,0.011771630370806356,0.0,0.0,0.0,0.0,False,False,False,3.886111111111111,141.0,0,0.0,False,0.0
217,Facebook,2026-01-11 11:55:00,2026-01-01,Sunday,11,ImpactStory,Video,3,1,False,,CampaignLaunch,Informative,123,True,,False,0.0,3775,2687,196,73,81,21,51,4246.0,0.0819,72,2479,0.0,0.0,0.0,0.0,371,138.07219947897283,0.018980275400074433,0.02679568291775214,27.45098039215686,1014.5409803921568,19256.267212504652,0.0,True,False,True,8.782638888888888,-10.0,14,51741.59,True,51741.59
396,Facebook,2026-01-13 04:24:00,2026-01-01,Tuesday,4,EducationalContent,Reel,1,0,True,SignUp,Health,Emotional,112,False,,False,0.0,2120,1380,29,10,13,4,46,1213.0,0.0342,20,2479,0.0,0.0,0.0,0.0,56,40.57971014492754,0.03333333333333333,0.014492753623188406,0.0,0.0,0.0,0.0,True,False,False,1.6868055555555554,0.0,0,0.0,False,0.0
325,Facebook,2026-01-15 21:34:00,2026-01-01,Thursday,21,ImpactStory,Text,4,0,False,,Education,Hopeful,122,True,,False,0.0,6741,3810,247,78,103,20,60,0.0,0.0783,118,2479,0.0,0.0,0.0,0.0,448,117.58530183727034,0.015748031496062992,0.030971128608923884,30.0,418.666,6593.165354330708,0.0,False,False,False,2.7152777777777777,0.0,18,25119.96,True,25119.96
526,Facebook,2026-01-21 14:34:00,2026-01-01,Wednesday,14,ThankYou,Photo,4,0,True,LearnMore,AwarenessRaising,Informative,146,False,,False,0.0,2047,1408,70,11,13,7,69,0.0,0.0531,19,2479,0.0,0.0,0.0,0.0,101,71.73295454545455,0.049005681818181816,0.013494318181818182,0.0,0.0,0.0,0.0,False,False,False,5.708333333333333,0.0,0,0.0,False,0.0
138,Facebook,2026-01-24 09:33:00,2026-01-01,Saturday,9,Campaign,Photo,2,1,True,ShareStory,Education,Emotional,149,False,,True,2141.37,16929,10096,920,171,291,119,353,0.0,0.1334,262,2423,0.0,0.0,0.0,0.0,1501,148.6727416798732,0.03496434231378764,0.025950871632329637,10.76487252124646,398.14356940509913,13920.828050713153,126.49122807017544,False,False,True,2.7909722222222224,-56.0,38,140544.68,True,140544.68
769,Facebook,2026-01-29 19:03:00,2026-01-01,Thursday,19,ThankYou,Carousel,3,2,False,,CampaignLaunch,Grateful,116,False,,False,0.0,12434,8290,593,167,168,107,97,0.0,0.1073,219,2489,0.0,0.0,0.0,0.0,1035,124.84921592279855,0.011700844390832328,0.026417370325693607,3.0927835051546393,132.82288659793815,1554.139927623643,0.0,False,False,False,5.395833333333333,66.0,3,12883.82,True,12883.82
59,Facebook,2026-01-30 04:11:00,2026-01-01,Friday,4,ImpactStory,Carousel,3,1,True,ShareStory,Reintegration,Informative,150,True,,True,2751.53,4986,3633,79,10,27,11,210,0.0,0.023,17,2423,0.0,0.0,0.0,0.0,127,34.95733553537022,0.057803468208092484,0.004679328378750344,0.9523809523809523,45.31019047619047,2619.086154693091,551.8511833132771,False,False,False,0.38055555555555554,-66.0,2,9515.14,True,9515.14
484,Facebook,2026-02-01 10:50:00,2026-02-01,Sunday,10,Campaign,Photo,1,0,True,ShareStory,SafehouseLife,Urgent,176,False,,False,0.0,4417,2847,484,145,125,40,89,0.0,0.2022,149,2479,0.0,0.0,0.0,0.0,794,278.89005971197753,0.03126097646645592,0.05233579206181946,16.853932584269664,368.74179775280896,11527.228661749208,0.0,False,False,True,2.277083333333333,56.0,15,32818.02,True,32818.02
