post_id,platform,created_at,post_month,day_of_week,post_hour,post_type,media_type,num_hashtags,mentions_count,has_call_to_action,call_to_action_type,content_topic,sentiment_tone,caption_length,features_resident_story,campaign_name,is_boosted,boost_budget_php,impressions,reach,likes,comments,shares,saves,click_throughs,video_views,engagement_rate,profile_visits,follower_count_at_post,watch_time_seconds,avg_view_duration_seconds,subscriber_count_at_post,forwards,engagement_total,engagement_per_1k_reach,click_through_rate,profile_visit_rate,donation_referrals_per_100_clicks,estimated_donation_value_per_click,estimated_donation_value_per_1k_reach,boost_budget_per_1k_impressions,is_video_or_reel,has_campaign_link,is_weekend_post,days_since_previous_post_on_platform,follower_count_delta,donation_referrals,estimated_donation_value_php,label_donation_referral_positive,label_estimated_donation_value_php
582,WhatsApp,2023-07-31 20:43:00,2023-07-01,Monday,20,ImpactStory,Photo,0,1,True,LearnMore,SafehouseLife,Grateful,75,False,Back to School,False,0.0,1546,969,74,32,20,10,38,0.0,0.1361,40,1543,0.0,0.0,0.0,33.0,136,140.35087719298247,0.0392156862745098,0.0412796697626419,39.47368421052632,1553.0684210526315,60904.6439628483,0.0,False,True,False,0.0208333333333333,0.0,15,59016.6,1,59016.6
368,WhatsApp,2023-08-02 12:44:00,2023-08-01,Wednesday,12,ImpactStory,Text,0,2,True,LearnMore,Health,Informative,111,True,,False,0.0,609,343,13,5,7,1,14,0.0,0.0441,6,1543,0.0,0.0,0.0,14.0,26,75.80174927113703,0.0408163265306122,0.0174927113702623,7.142857142857143,334.5571428571429,13655.39358600583,0.0,False,False,False,1.667361111111111,0.0,1,4683.8,1,4683.8
758,WhatsApp,2023-08-06 18:05:00,2023-08-01,Sunday,18,ImpactStory,Photo,0,0,True,DonateNow,Health,Emotional,121,False,,False,0.0,2820,1798,313,71,110,36,78,0.0,0.2434,121,1543,0.0,0.0,0.0,267.0,530,294.77196885428253,0.0433815350389321,0.0672969966629588,75.64102564102564,2593.501923076923,112510.09454949944,0.0,False,False,True,4.222916666666666,0.0,59,202293.15,1,202293.15
516,Instagram,2023-08-07 14:13:00,2023-08-01,Monday,14,EducationalContent,Carousel,3,0,False,,Reintegration,Hopeful,150,False,,False,0.0,6343,3773,153,72,37,31,72,0.0,0.0795,125,1816,0.0,0.0,0.0,0.0,293,77.6570368407103,0.019082957858468,0.0331301351709514,0.0,0.0,0.0,0.0,False,False,False,7.852777777777778,34.0,0,0.0,0,0.0
481,WhatsApp,2023-08-07 16:25:00,2023-08-01,Monday,16,EventPromotion,Photo,0,0,True,SignUp,DonorImpact,Hopeful,138,False,,False,0.0,128,94,5,1,0,0,4,0.0,0.0705,2,1543,0.0,0.0,0.0,0.0,6,63.82978723404256,0.0425531914893617,0.0212765957446808,0.0,0.0,0.0,0.0,False,False,False,0.9305555555555556,0.0,0,0.0,0,0.0
103,Facebook,2023-08-10 20:43:00,2023-08-01,Thursday,20,EducationalContent,Carousel,2,0,False,,Health,Informative,131,False,,False,0.0,12581,7158,338,144,78,66,98,0.0,0.0756,228,2423,0.0,0.0,0.0,0.0,626,87.45459625593742,0.0136909751327186,0.0318524727577535,1.020408163265306,43.8804081632653,600.7655769768091,0.0,False,False,False,14.463888888888889,75.0,1,4300.28,1,4300.28
100,Facebook,2023-08-11 17:42:00,2023-08-01,Friday,17,EducationalContent,Video,3,0,False,,CampaignLaunch,Celebratory,141,False,,False,0.0,3825,2552,287,67,38,19,42,3637.0,0.0989,39,2423,0.0,0.0,0.0,0.0,411,161.0501567398119,0.0164576802507836,0.015282131661442,0.0,0.0,0.0,0.0,True,False,False,0.8743055555555556,0.0,0,0.0,0,0.0
212,Facebook,2023-08-11 19:47:00,2023-08-01,Friday,19,ThankYou,Text,0,1,True,LearnMore,AwarenessRaising,Celebratory,93,False,,False,0.0,2871,1943,352,133,69,31,100,0.0,0.2298,81,2423,0.0,0.0,0.0,0.0,585,301.08080288214103,0.0514668039114771,0.0416881111682964,1.0,8.3403,429.2485846628924,0.0,False,False,False,0.0868055555555555,0.0,1,834.03,1,834.03
91,Facebook,2023-08-12 22:45:00,2023-08-01,Saturday,22,EducationalContent,Photo,1,0,False,,AwarenessRaising,Celebratory,152,False,,True,3760.1,8944,5111,219,92,36,22,96,0.0,0.0605,83,2423,0.0,0.0,0.0,0.0,369,72.19722167873215,0.0187830170221091,0.0162394834670318,0.0,0.0,0.0,420.40474060822896,False,False,True,1.1236111111111111,0.0,0,0.0,0,0.0
761,TikTok,2023-08-15 08:22:00,2023-08-01,Tuesday,8,ThankYou,Reel,3,0,False,,Health,Celebratory,134,False,,False,0.0,1515,1154,96,20,20,10,19,2214.0,0.1076,48,930,0.0,0.0,0.0,0.0,146,126.5164644714038,0.0164644714038128,0.0415944540727903,0.0,0.0,0.0,0.0,True,False,False,38.357638888888886,0.0,0,0.0,0,0.0
727,Instagram,2023-08-18 18:16:00,2023-08-01,Friday,18,ImpactStory,Carousel,2,0,False,,CampaignLaunch,Celebratory,148,True,,False,0.0,14107,7861,1392,201,459,154,140,0.0,0.1573,350,1833,0.0,0.0,0.0,0.0,2206,280.6258745706653,0.0178094390026714,0.0445235975066785,65.71428571428571,1017.6415,18123.62422083704,0.0,False,False,False,11.16875,17.0,92,142469.81,1,142469.81
178,TikTok,2023-08-20 16:30:00,2023-08-01,Sunday,16,EducationalContent,Reel,2,1,True,DonateNow,SafehouseLife,Celebratory,150,False,,False,0.0,11209,6976,803,149,103,46,290,11914.0,0.0944,272,916,0.0,0.0,0.0,0.0,1101,157.8268348623853,0.0415711009174311,0.0389908256880734,0.3448275862068966,17.073551724137932,709.7663417431193,0.0,True,False,True,5.338888888888889,-14.0,1,4951.33,1,4951.33
229,Facebook,2023-08-22 06:16:00,2023-08-01,Tuesday,6,FundraisingAppeal,Reel,2,0,True,ShareStory,Education,Grateful,138,False,,False,0.0,933,620,19,9,3,2,30,1069.0,0.0493,10,2479,0.0,0.0,0.0,0.0,33,53.2258064516129,0.0483870967741935,0.0161290322580645,0.0,0.0,0.0,0.0,True,False,False,9.313194444444443,56.0,0,0.0,0,0.0
732,Instagram,2023-08-22 08:24:00,2023-08-01,Tuesday,8,EducationalContent,Photo,3,3,False,,EventRecap,Hopeful,150,False,,False,0.0,4054,2570,93,50,25,14,48,0.0,0.0718,73,1833,0.0,0.0,0.0,0.0,182,70.8171206225681,0.0186770428015564,0.0284046692607003,0.0,0.0,0.0,0.0,False,False,False,3.588888888888889,0.0,0,0.0,0,0.0
612,Instagram,2023-08-24 12:33:00,2023-08-01,Thursday,12,ImpactStory,Photo,0,3,False,,Education,Informative,89,False,,False,0.0,5700,3984,230,39,57,30,53,0.0,0.0869,111,1833,0.0,0.0,0.0,0.0,356,89.35742971887551,0.0133032128514056,0.0278614457831325,13.20754716981132,456.0041509433962,6066.320281124498,0.0,False,False,False,2.1729166666666666,0.0,7,24168.22,1,24168.22
153,Twitter,2023-08-28 08:11:00,2023-08-01,Monday,8,FundraisingAppeal,Text,3,2,True,DonateNow,Health,Grateful,198,False,,False,0.0,3003,2082,169,34,39,30,120,0.0,0.1539,77,1222,0.0,0.0,0.0,0.0,272,130.64361191162345,0.0576368876080691,0.036983669548511,5.0,61.64775,3553.184438040346,0.0,False,False,False,36.97291666666667,-6.0,6,7397.73,1,7397.73
466,Facebook,2023-08-28 10:46:00,2023-08-01,Monday,10,FundraisingAppeal,Video,1,2,True,LearnMore,AwarenessRaising,Informative,142,False,,True,4966.98,27267,16001,1175,355,227,132,684,22602.0,0.1006,590,2479,0.0,0.0,0.0,0.0,1889,118.05512155490284,0.0427473282919817,0.0368726954565339,5.847953216374269,160.45154970760234,6858.875070308106,182.1608537792937,True,False,False,6.1875,0.0,40,109748.86,1,109748.86
134,WhatsApp,2023-08-28 23:20:00,2023-08-01,Monday,23,FundraisingAppeal,Photo,0,0,True,DonateNow,Reintegration,Informative,142,False,,False,0.0,125,96,3,0,0,0,5,0.0,0.0433,1,1517,0.0,0.0,0.0,0.0,3,31.25,0.0520833333333333,0.0104166666666666,0.0,0.0,0.0,0.0,False,False,False,21.288194444444443,-26.0,0,0.0,0,0.0
10,TikTok,2023-08-30 05:02:00,2023-08-01,Wednesday,5,ImpactStory,Photo,2,0,False,,SafehouseLife,Grateful,217,True,,False,0.0,2699,2069,28,10,14,2,35,0.0,0.0177,11,493,0.0,0.0,0.0,0.0,54,26.09956500724988,0.0169163847269212,0.0053165780570323,5.714285714285714,201.2057142857143,3403.673272112132,0.0,False,False,False,9.522222222222222,-423.0,2,7042.2,1,7042.2
553,WhatsApp,2023-09-01 02:06:00,2023-09-01,Friday,2,ThankYou,Text,0,0,False,,DonorImpact,Celebratory,70,False,,False,0.0,294,202,5,1,0,0,3,0.0,0.0302,1,1543,0.0,0.0,0.0,0.0,6,29.702970297029704,0.0148514851485148,0.0049504950495049,0.0,0.0,0.0,0.0,False,False,False,3.1152777777777776,26.0,0,0.0,0,0.0
721,Instagram,2023-09-01 11:50:00,2023-09-01,Friday,11,FundraisingAppeal,Reel,3,1,True,LearnMore,Education,Urgent,156,False,,False,0.0,18221,11423,1230,686,482,163,363,17268.0,0.1745,615,1833,0.0,0.0,0.0,0.0,2561,224.1967959380198,0.0317779917709883,0.0538387463888645,11.845730027548209,411.4619834710744,13075.43552481835,0.0,True,False,False,7.970138888888889,0.0,43,149360.7,1,149360.7
486,Facebook,2023-09-02 00:34:00,2023-09-01,Saturday,0,FundraisingAppeal,Photo,1,1,True,LearnMore,DonorImpact,Urgent,142,False,,False,0.0,1337,1006,34,4,8,2,49,0.0,0.0341,12,2479,0.0,0.0,0.0,0.0,48,47.713717693836976,0.0487077534791252,0.0119284294234592,2.0408163265306123,72.3,3521.570576540756,0.0,False,False,True,4.575,0.0,1,3542.7,1,3542.7
121,WhatsApp,2023-09-02 01:03:00,2023-09-01,Saturday,1,EventPromotion,Video,0,0,True,LearnMore,Health,Hopeful,134,False,,False,0.0,669,488,9,2,2,1,26,507.0,0.0275,2,1517,0.0,0.0,0.0,5.0,14,28.688524590163933,0.0532786885245901,0.0040983606557377,0.0,0.0,0.0,0.0,True,False,True,0.95625,-26.0,0,0.0,0,0.0
241,Instagram,2023-09-02 19:44:00,2023-09-01,Saturday,19,EventPromotion,Video,3,0,False,,AwarenessRaising,Hopeful,115,False,,False,0.0,8197,6226,700,102,79,63,116,8891.0,0.1164,153,1782,0.0,0.0,0.0,0.0,944,151.62222936074525,0.0186315451333119,0.0245743655637648,0.8620689655172413,36.11724137931035,672.9200128493416,0.0,True,False,True,1.3291666666666666,-51.0,1,4189.6,1,4189.6
763,Instagram,2023-09-03 17:03:00,2023-09-01,Sunday,17,ImpactStory,Video,0,0,False,,Gratitude,Celebratory,149,True,,True,3295.23,22962,14624,1254,286,479,95,238,15991.0,0.0789,355,1833,0.0,0.0,0.0,0.0,2114,144.55689277899344,0.0162746170678337,0.0242751641137855,26.47058823529412,983.4610924369748,16005.452680525164,143.50796968905146,True,False,True,0.8881944444444444,51.0,63,234063.74,1,234063.74
303,WhatsApp,2023-09-04 01:17:00,2023-09-01,Monday,1,FundraisingAppeal,Video,0,0,True,LearnMore,Health,Grateful,138,False,,False,0.0,337,216,4,2,1,0,12,298.0,0.0306,2,1522,0.0,0.0,0.0,1.0,7,32.407407407407405,0.0555555555555555,0.0092592592592592,0.0,0.0,0.0,0.0,True,False,False,2.0097222222222224,5.0,0,0.0,0,0.0
26,TikTok,2023-09-04 13:53:00,2023-09-01,Monday,13,ThankYou,Text,2,2,False,,Education,Hopeful,93,False,,True,978.91,6757,4581,200,35,31,20,54,0.0,0.0566,79,493,0.0,0.0,0.0,0.0,286,62.43178345339445,0.0117878192534381,0.0172451429818816,0.0,0.0,0.0,144.873464555276,False,False,False,5.36875,0.0,0,0.0,0,0.0
371,TikTok,2023-09-05 20:14:00,2023-09-01,Tuesday,20,EventPromotion,Reel,4,0,False,,AwarenessRaising,Hopeful,115,False,,False,0.0,4187,3115,390,112,63,37,49,4093.0,0.1381,191,916,0.0,0.0,0.0,0.0,602,193.25842696629212,0.0157303370786516,0.0613162118780096,2.0408163265306123,49.312653061224495,775.7046548956662,0.0,True,False,False,1.2645833333333334,423.0,1,2416.32,1,2416.32
143,YouTube,2023-09-06 14:21:00,2023-09-01,Wednesday,14,FundraisingAppeal,Video,5,0,True,LearnMore,DonorImpact,Urgent,198,False,,False,0.0,2661,1550,215,59,68,24,54,2028.0,0.2149,58,572,146016.0,72.0,276.0,0.0,366,236.1290322580645,0.0348387096774193,0.0374193548387096,12.962962962962964,225.3390740740741,7850.522580645162,0.0,True,False,False,70.22569444444444,0.0,7,12168.31,1,12168.31
607,LinkedIn,2023-09-07 10:12:00,2023-09-01,Thursday,10,EventPromotion,Text,2,0,True,ShareStory,DonorImpact,Grateful,135,False,,False,0.0,261,180,16,2,2,1,9,0.0,0.1237,3,496,0.0,0.0,0.0,0.0,21,116.66666666666669,0.05,0.0166666666666666,0.0,0.0,0.0,0.0,False,False,False,43.19027777777778,33.0,0,0.0,0,0.0
694,Instagram,2023-09-12 19:50:00,2023-09-01,Tuesday,19,Campaign,Photo,0,0,True,ShareStory,EventRecap,Emotional,150,False,,False,0.0,3311,2189,479,105,127,44,101,0.0,0.2212,135,1833,0.0,0.0,0.0,0.0,755,344.9063499314756,0.0461397898583828,0.0616719963453631,5.9405940594059405,147.21148514851487,6792.30698949292,0.0,False,False,False,9.115972222222222,0.0,6,14868.36,1,14868.36
222,Twitter,2023-09-14 08:36:00,2023-09-01,Thursday,8,Campaign,Text,3,2,True,DonateNow,SafehouseLife,Hopeful,149,False,,True,3514.69,4873,2792,219,82,68,25,134,0.0,0.1418,65,1222,0.0,0.0,0.0,0.0,394,141.11747851002866,0.0479942693409742,0.0232808022922636,2.238805970149253,64.2284328358209,3082.59670487106,721.2579519802996,False,False,False,17.01736111111111,0.0,3,8606.61,1,8606.61
616,Instagram,2023-09-14 13:29:00,2023-09-01,Thursday,13,Campaign,Video,4,2,True,LearnMore,DonorImpact,Grateful,151,False,,False,0.0,8347,5472,457,164,148,54,255,10655.0,0.1493,268,1833,0.0,0.0,0.0,0.0,823,150.40204678362574,0.0466008771929824,0.0489766081871345,3.1372549019607843,116.55854901960784,5431.730628654971,0.0,True,False,False,1.7354166666666666,0.0,8,29722.43,1,29722.43
440,LinkedIn,2023-09-14 15:29:00,2023-09-01,Thursday,15,ThankYou,Text,0,2,True,LearnMore,Education,Hopeful,89,False,,False,0.0,804,475,34,6,6,3,18,0.0,0.0861,8,463,0.0,0.0,0.0,0.0,49,103.15789473684212,0.0378947368421052,0.0168421052631578,0.0,0.0,0.0,0.0,False,False,False,7.220138888888889,-33.0,0,0.0,0,0.0
354,Twitter,2023-09-14 20:01:00,2023-09-01,Thursday,20,ImpactStory,Photo,1,1,True,DonateNow,Health,Urgent,133,True,,False,0.0,1268,760,47,17,21,6,36,0.0,0.1045,14,1228,0.0,0.0,0.0,0.0,91,119.73684210526316,0.0473684210526315,0.0184210526315789,2.7777777777777777,71.99055555555555,3410.0789473684213,0.0,False,False,False,0.4756944444444444,6.0,1,2591.66,1,2591.66
495,WhatsApp,2023-09-19 08:00:00,2023-09-01,Tuesday,8,FundraisingAppeal,Text,0,1,True,DonateNow,Health,Hopeful,157,False,,False,0.0,1082,634,46,20,13,6,26,0.0,0.1168,33,1543,0.0,0.0,0.0,22.0,85,134.06940063091483,0.0410094637223974,0.0520504731861198,15.384615384615383,418.6407692307693,17168.233438485804,0.0,False,False,False,15.279861111111112,21.0,4,10884.66,1,10884.66
767,Instagram,2023-09-22 11:05:00,2023-09-01,Friday,11,EducationalContent,Reel,3,0,False,,Health,Grateful,132,False,,False,0.0,7559,5239,284,82,50,30,76,5846.0,0.0845,150,1833,0.0,0.0,0.0,0.0,446,85.13075014315709,0.0145065852261882,0.0286314182095819,0.0,0.0,0.0,0.0,True,False,False,7.9,0.0,0,0.0,0,0.0
678,Twitter,2023-09-25 02:44:00,2023-09-01,Monday,2,FundraisingAppeal,Text,2,0,True,DonateNow,AwarenessRaising,Celebratory,149,False,,False,0.0,271,187,7,1,1,0,6,0.0,0.0556,3,1228,0.0,0.0,0.0,0.0,9,48.1283422459893,0.0320855614973262,0.0160427807486631,0.0,0.0,0.0,0.0,False,False,False,10.279861111111112,0.0,0,0.0,0,0.0
476,TikTok,2023-09-27 19:45:00,2023-09-01,Wednesday,19,EducationalContent,Reel,4,0,False,,Education,Emotional,183,False,,False,0.0,2622,1558,159,76,60,23,19,1368.0,0.1639,91,917,0.0,0.0,0.0,0.0,318,204.1078305519897,0.0121951219512195,0.0584082156611039,5.2631578947368425,259.49894736842106,3164.6213093709885,0.0,True,False,False,21.979861111111116,1.0,1,4930.48,1,4930.48
150,Twitter,2023-09-28 22:10:00,2023-09-01,Thursday,22,EducationalContent,Text,3,0,True,ShareStory,Gratitude,Urgent,214,False,,False,0.0,587,384,20,4,6,2,16,0.0,0.0786,13,1222,0.0,0.0,0.0,0.0,32,83.33333333333333,0.0416666666666666,0.0338541666666666,0.0,0.0,0.0,0.0,False,False,False,3.8097222222222222,-6.0,0,0.0,0,0.0
3,Twitter,2023-09-29 18:31:00,2023-09-01,Friday,18,Campaign,Text,1,0,True,LearnMore,Health,Emotional,138,False,,False,0.0,4036,2397,339,122,94,48,95,0.0,0.2404,219,522,0.0,0.0,0.0,0.0,603,251.5644555694618,0.0396328744263662,0.0913642052565707,11.578947368421051,233.558,9256.574885273258,0.0,False,False,False,0.8479166666666667,-700.0,11,22188.01,1,22188.01
802,WhatsApp,2023-10-03 20:25:00,2023-10-01,Tuesday,20,EventPromotion,Photo,0,1,False,,DonorImpact,Emotional,136,False,,False,0.0,1472,962,106,49,37,12,15,0.0,0.1854,64,1543,0.0,0.0,0.0,93.0,204,212.0582120582121,0.0155925155925155,0.0665280665280665,20.0,929.6906666666667,14496.216216216217,0.0,False,False,False,14.51736111111111,0.0,3,13945.36,1,13945.36
419,Facebook,2023-10-04 03:19:00,2023-10-01,Wednesday,3,EducationalContent,Video,3,1,True,DonateNow,SafehouseLife,Emotional,133,False,,False,0.0,2896,1676,44,9,19,4,85,1744.0,0.0409,16,2479,0.0,0.0,0.0,0.0,76,45.34606205250597,0.0507159904534606,0.0095465393794749,0.0,0.0,0.0,0.0,True,False,False,32.114583333333336,0.0,0,0.0,0,0.0
73,WhatsApp,2023-10-04 04:42:00,2023-10-01,Wednesday,4,ThankYou,Photo,0,0,False,,AwarenessRaising,Emotional,74,False,,False,0.0,152,112,2,1,0,0,1,0.0,0.0366,0,1517,0.0,0.0,0.0,0.0,3,26.785714285714285,0.0089285714285714,0.0,0.0,0.0,0.0,0.0,False,False,False,0.3451388888888889,-26.0,0,0.0,0,0.0
739,LinkedIn,2023-10-06 01:23:00,2023-10-01,Friday,1,EventPromotion,Photo,3,0,False,,CampaignLaunch,Hopeful,136,False,,False,0.0,248,181,3,0,0,0,2,0.0,0.0259,1,496,0.0,0.0,0.0,0.0,3,16.574585635359117,0.011049723756906,0.005524861878453,0.0,0.0,0.0,0.0,False,False,False,21.4125,33.0,0,0.0,0,0.0
357,Facebook,2023-10-06 10:30:00,2023-10-01,Friday,10,Campaign,Photo,2,0,True,ShareStory,Reintegration,Grateful,170,False,,False,0.0,4317,3086,290,59,60,29,101,0.0,0.1281,149,2479,0.0,0.0,0.0,0.0,438,141.93130265716138,0.0327284510693454,0.0482825664290343,5.9405940594059405,125.90970297029702,4120.829552819184,0.0,False,False,False,2.299305555555556,0.0,6,12716.88,1,12716.88
84,Instagram,2023-10-09 09:21:00,2023-10-01,Monday,9,Campaign,Photo,4,0,True,SignUp,DonorImpact,Grateful,150,False,,False,0.0,3670,2406,135,22,17,13,110,0.0,0.0641,40,1782,0.0,0.0,0.0,0.0,187,77.72236076475478,0.0457190357439734,0.0166251039068994,1.818181818181818,25.87,1182.751454696592,0.0,False,False,False,16.927777777777777,-51.0,2,2845.7,1,2845.7
257,Facebook,2023-10-10 18:51:00,2023-10-01,Tuesday,18,EventPromotion,Reel,3,1,False,,EventRecap,Grateful,133,False,,False,0.0,2664,1843,126,42,26,10,34,3027.0,0.0752,25,2479,0.0,0.0,0.0,0.0,204,110.68909386869235,0.0184481823114487,0.0135648399348887,0.0,0.0,0.0,0.0,True,False,False,4.347916666666666,0.0,0,0.0,0,0.0
469,TikTok,2023-10-12 09:46:00,2023-10-01,Thursday,9,Campaign,Reel,2,0,True,LearnMore,SafehouseLife,Informative,175,False,,True,4304.08,32510,20000,568,287,157,87,1135,32492.0,0.0425,166,917,0.0,0.0,0.0,0.0,1099,54.95,0.05675,0.0083,1.5859030837004404,65.6189691629956,3723.8765,132.3924946170409,True,False,False,14.584027777777775,0.0,18,74477.53,1,74477.53
666,WhatsApp,2023-10-13 09:30:00,2023-10-01,Friday,9,ThankYou,Photo,0,0,False,,AwarenessRaising,Urgent,93,False,,False,0.0,270,188,12,6,3,1,3,0.0,0.1129,9,1543,0.0,0.0,0.0,8.0,22,117.02127659574468,0.0159574468085106,0.0478723404255319,0.0,0.0,0.0,0.0,False,False,False,9.2,26.0,0,0.0,0,0.0
743,YouTube,2023-10-19 04:55:00,2023-10-01,Thursday,4,Campaign,Reel,1,0,True,SignUp,Education,Urgent,124,False,,False,0.0,2010,1249,33,11,8,3,41,2135.0,0.0363,10,620,382165.0,179.0,292.0,0.0,55,44.03522818254604,0.032826261008807,0.0080064051240992,0.0,0.0,0.0,0.0,True,False,False,42.60694444444445,48.0,0,0.0,0,0.0
628,Facebook,2023-10-21 11:12:00,2023-10-01,Saturday,11,ImpactStory,Photo,4,1,True,ShareStory,Gratitude,Hopeful,189,False,,False,0.0,2977,1806,238,48,42,20,78,0.0,0.1376,111,2489,0.0,0.0,0.0,0.0,348,192.69102990033224,0.0431893687707641,0.0614617940199335,14.102564102564102,106.96858974358972,4619.905869324473,0.0,False,False,True,10.68125,10.0,11,8343.55,1,8343.55
522,TikTok,2023-10-22 21:09:00,2023-10-01,Sunday,21,EventPromotion,Reel,3,0,False,,Gratitude,Emotional,117,False,,False,0.0,8833,6741,717,429,338,102,118,8692.0,0.1822,329,930,0.0,0.0,0.0,0.0,1586,235.27666518320723,0.017504821243139,0.0488058151609553,5.084745762711864,51.3471186440678,898.8221332146566,0.0,True,False,True,10.474305555555556,13.0,6,6058.96,1,6058.96
277,YouTube,2023-10-25 18:42:00,2023-10-01,Wednesday,18,EducationalContent,Video,1,2,False,,Education,Hopeful,161,False,,False,0.0,8129,5499,578,155,78,53,93,6623.0,0.1137,277,620,1185517.0,179.0,294.0,0.0,864,157.11947626841243,0.016912165848336,0.0503727950536461,1.075268817204301,11.48784946236559,194.28441534824515,0.0,True,False,False,6.574305555555555,0.0,1,1068.37,1,1068.37
22,LinkedIn,2023-10-26 04:32:00,2023-10-01,Thursday,4,ThankYou,Photo,3,1,False,,Reintegration,Urgent,123,False,,False,0.0,337,219,5,1,1,0,3,0.0,0.0301,1,360,0.0,0.0,0.0,0.0,7,31.963470319634705,0.0136986301369863,0.0045662100456621,0.0,0.0,0.0,0.0,False,False,False,20.13125,-136.0,0,0.0,0,0.0
795,WhatsApp,2023-10-26 10:11:00,2023-10-01,Thursday,10,Campaign,Video,0,1,True,DonateNow,AwarenessRaising,Grateful,170,False,,False,0.0,5458,3124,248,131,48,39,176,3964.0,0.1475,177,1543,0.0,0.0,0.0,87.0,466,149.16773367477592,0.056338028169014,0.0566581306017925,9.090909090909092,196.2492613636364,11056.296414852754,0.0,True,False,False,13.028472222222222,0.0,16,34539.87,1,34539.87
185,Facebook,2023-10-28 12:28:00,2023-10-01,Saturday,12,Campaign,Video,0,0,True,ShareStory,CampaignLaunch,Informative,156,False,,False,0.0,2986,1724,109,43,20,15,56,1393.0,0.0829,52,2423,0.0,0.0,0.0,0.0,187,108.46867749419954,0.0324825986078886,0.0301624129930394,1.7857142857142858,53.03964285714285,1722.8654292343388,0.0,True,False,True,7.052777777777778,-66.0,1,2970.22,1,2970.22
314,Twitter,2023-10-28 16:37:00,2023-10-01,Saturday,16,ImpactStory,Video,1,0,False,,EventRecap,Celebratory,96,True,,False,0.0,2572,1929,170,25,57,15,33,1728.0,0.1124,59,1228,0.0,0.0,0.0,0.0,267,138.41368584758942,0.0171073094867807,0.0305857957490927,33.333333333333336,1003.1842424242424,17161.783307413167,0.0,True,False,True,28.92083333333333,706.0,11,33105.08,1,33105.08
365,TikTok,2023-11-03 10:19:00,2023-11-01,Friday,10,ThankYou,Carousel,5,1,False,,Gratitude,Grateful,132,False,,True,2139.93,10192,7038,193,41,39,29,93,0.0,0.0404,75,916,0.0,0.0,0.0,0.0,302,42.909917590224495,0.0132139812446717,0.0106564364876385,0.0,0.0,0.0,209.9617346938776,False,False,False,11.54861111111111,-14.0,0,0.0,0,0.0
421,YouTube,2023-11-04 09:05:00,2023-11-01,Saturday,9,FundraisingAppeal,Video,5,0,True,DonateNow,SafehouseLife,Hopeful,156,False,Year-End Hope,False,0.0,3702,2130,123,48,22,17,118,1912.0,0.0898,39,620,263856.0,138.0,298.0,0.0,210,98.59154929577464,0.0553990610328638,0.0183098591549295,3.389830508474576,83.12271186440678,4604.920187793427,0.0,True,True,True,9.599305555555556,0.0,4,9808.48,1,9808.48
500,LinkedIn,2023-11-10 08:40:00,2023-11-01,Friday,8,ThankYou,Video,3,0,True,LearnMore,DonorImpact,Grateful,118,False,Year-End Hope,False,0.0,3819,2655,224,136,59,30,119,4952.0,0.1479,160,496,0.0,0.0,0.0,0.0,449,169.11487758945387,0.0448210922787193,0.0602636534839924,0.8403361344537815,82.78882352941177,3710.6854990583806,0.0,True,True,False,15.172222222222222,136.0,1,9851.87,1,9851.87
408,LinkedIn,2023-11-12 22:59:00,2023-11-01,Sunday,22,ImpactStory,Text,2,2,True,DonateNow,SafehouseLife,Celebratory,120,True,Year-End Hope,False,0.0,551,361,32,8,11,2,16,0.0,0.1041,15,463,0.0,0.0,0.0,0.0,53,146.81440443213296,0.0443213296398892,0.0415512465373961,31.25,3264.64875,144693.5734072022,0.0,False,True,True,2.5965277777777778,-33.0,5,52234.38,1,52234.38
402,Instagram,2023-11-13 04:48:00,2023-11-01,Monday,4,ImpactStory,Reel,1,0,True,SignUp,SafehouseLife,Celebratory,104,False,GivingTuesday,False,0.0,2249,1385,53,21,10,4,45,1424.0,0.0449,19,1796,0.0,0.0,0.0,0.0,88,63.53790613718412,0.0324909747292418,0.0137184115523465,4.444444444444445,118.21533333333332,3840.9314079422384,0.0,True,True,False,34.81041666666667,14.0,2,5319.69,1,5319.69
503,Facebook,2023-11-14 09:00:00,2023-11-01,Tuesday,9,ImpactStory,Video,1,0,False,,CampaignLaunch,Hopeful,119,True,Year-End Hope,False,0.0,18166,11858,1092,223,382,72,159,22909.0,0.0938,331,2479,0.0,0.0,0.0,0.0,1769,149.1819868443245,0.013408669252825,0.0279136447967616,89.30817610062893,3012.6518238993717,40395.65188058695,0.0,True,True,False,16.855555555555554,56.0,142,479011.64,1,479011.64
426,Facebook,2023-11-16 18:40:00,2023-11-01,Thursday,18,EventPromotion,Photo,4,1,True,DonateNow,DonorImpact,Emotional,120,False,Year-End Hope,False,0.0,5626,3191,522,94,127,47,152,0.0,0.1724,183,2479,0.0,0.0,0.0,0.0,790,247.57129426512063,0.0476339705421497,0.0573487934816671,1.3157894736842106,39.17026315789474,1865.8351613914133,0.0,False,True,False,2.4027777777777777,0.0,2,5953.88,1,5953.88
