supporter_id,snapshot_month,created_at,supporter_type,relationship_type,region,country,status,acquisition_channel,donation_count_lifetime,monetary_donation_count_lifetime,non_monetary_donation_count_lifetime,recurring_donation_count_lifetime,total_monetary_amount_lifetime,total_resolved_value_lifetime,avg_monetary_amount_lifetime,donation_active_days_lifetime,donation_frequency_per_365d_lifetime,donation_recency_days,campaign_count_lifetime,channel_diversity_lifetime,donation_type_diversity_lifetime,social_referral_donation_count_lifetime,trailing_90d_donation_count,trailing_180d_donation_count,trailing_365d_donation_count,trailing_90d_total_resolved_value,trailing_180d_total_resolved_value,trailing_365d_total_resolved_value,trailing_365d_avg_monetary_amount,trailing_365d_recurring_donation_count,trailing_365d_social_referral_donation_count,trailing_365d_campaign_count,future_180d_donation_count,future_180d_recurring_donation_count,future_180d_total_resolved_value,observation_window_complete_180d,label_donor_upgrade_next_180d,label_recurring_conversion_next_180d,label_has_next_monetary_donation_180d,label_next_monetary_amount_180d
17,2024-01-01,2022-03-22,MonetaryDonor,PartnerOrganization,Luzon,Philippines,Active,Website,1,0,1,0,0.0,567.97,0.0,0,365.0,253,1,1,1,0,0,0,1,0.0,0.0,567.97,0.0,0,0,1,0,0,0.0,True,0,False,False,
16,2024-01-01,2022-03-17,InKindDonor,PartnerOrganization,Luzon,Philippines,Active,Website,1,0,1,0,0.0,350.19,0.0,0,365.0,135,0,1,1,0,0,1,1,0.0,350.19,350.19,0.0,0,0,0,0,0,0.0,True,0,False,False,
19,2024-01-01,2022-04-01,Volunteer,Local,Luzon,Philippines,Active,SocialMedia,4,2,2,0,1686.73,1721.6000000000001,843.365,359,4.066852367688022,24,1,2,3,0,1,2,3,1337.07,1367.79,1371.94,1337.07,0,0,1,0,0,0.0,True,0,False,False,
44,2024-02-01,2022-08-04,SocialMediaAdvocate,Local,Mindanao,Philippines,Active,WordOfMouth,3,1,2,3,1160.53,1864.3,1160.53,14,78.21428571428571,88,2,3,2,0,1,3,3,403.77,1864.3,1864.3,1160.53,3,0,2,1,1,587.96,True,0,False,True,587.96
33,2024-02-01,2022-06-10,InKindDonor,Local,Visayas,Philippines,Active,PartnerReferral,3,1,2,0,1230.56,1583.24,1230.56,50,21.9,169,1,2,3,0,0,2,3,0.0,1544.09,1583.24,1230.56,0,0,1,1,0,573.6,True,0,False,True,573.6
34,2024-02-01,2022-06-15,SocialMediaAdvocate,Local,Luzon,Philippines,Active,Church,3,1,2,3,1076.59,1415.99,1076.59,120,9.125,1,0,2,3,0,2,3,3,1376.59,1415.99,1415.99,1076.59,3,0,0,1,1,8.27,True,0,False,False,
35,2024-02-01,2022-06-20,SocialMediaAdvocate,International,Visayas,USA,Active,SocialMedia,4,2,2,0,3598.46,4297.32,1799.23,191,7.643979057591623,71,2,3,2,1,2,3,4,2411.84,3981.4,4297.32,1799.23,0,1,2,1,0,1420.82,True,0,False,True,1420.82
36,2024-02-01,2022-06-25,SocialMediaAdvocate,PartnerOrganization,Mindanao,Philippines,Active,WordOfMouth,4,3,1,0,3195.36,3217.03,1065.1200000000001,155,9.419354838709678,255,2,3,2,0,0,0,3,0.0,0.0,2525.6800000000003,1252.005,0,0,2,2,0,843.61,True,0,False,True,427.1
37,2024-02-01,2022-06-30,InKindDonor,PartnerOrganization,Visayas,Philippines,Active,Website,3,1,2,0,502.9,530.26,502.9,369,2.967479674796748,23,1,2,3,0,1,1,2,21.44,21.44,524.34,502.9,0,0,1,0,0,0.0,True,0,False,False,
38,2024-02-01,2022-07-05,PartnerOrganization,PartnerOrganization,Mindanao,Philippines,Active,WordOfMouth,4,2,2,4,2789.48,3856.0299999999997,1394.74,334,4.37125748502994,81,2,4,2,1,1,1,3,1032.04,1032.04,3243.14,1394.74,3,1,2,0,0,0.0,True,0,False,False,
39,2024-02-01,2022-07-10,InKindDonor,PartnerOrganization,Luzon,Philippines,Active,Event,2,1,1,0,444.97,1256.69,444.97,61,11.967213114754099,170,1,2,2,0,0,1,2,0.0,444.97,1256.69,444.97,0,0,1,0,0,0.0,True,0,False,False,
41,2024-02-01,2022-07-20,SocialMediaAdvocate,Local,Luzon,Philippines,Active,SocialMedia,3,1,2,0,1345.15,2157.39,1345.15,219,5.0,47,1,2,2,0,1,2,3,1345.15,1856.5700000000002,2157.39,1345.15,0,0,1,0,0,0.0,True,0,False,False,
43,2024-02-01,2022-07-30,SocialMediaAdvocate,Local,Mindanao,Philippines,Active,Website,4,2,2,0,686.4,1359.01,343.2,158,9.240506329113924,43,0,4,3,1,2,2,4,254.65,254.65,1359.01,343.2,0,1,0,0,0,0.0,True,0,False,False,
45,2024-02-01,2022-08-09,MonetaryDonor,Local,Luzon,Philippines,Active,SocialMedia,5,4,1,5,3412.0200000000004,3417.7400000000002,853.0050000000001,231,7.9004329004329,95,2,4,2,1,0,1,5,0.0,1732.45,3417.7400000000002,853.0050000000001,5,1,2,0,0,0.0,True,0,False,False,
60,2024-02-01,2022-10-23,InKindDonor,Local,Visayas,Philippines,Inactive,Website,3,3,0,3,1529.1100000000001,1529.1100000000001,509.7033333333334,124,8.830645161290322,199,1,2,1,0,0,0,3,0.0,0.0,1529.1100000000001,509.7033333333334,3,0,1,2,2,1611.89,True,1,False,True,416.0
49,2024-02-01,2022-08-29,SkillsContributor,PartnerOrganization,Luzon,Philippines,Inactive,Website,1,0,1,0,0.0,4.61,0.0,0,365.0,90,1,1,1,0,0,1,1,0.0,4.61,4.61,0.0,0,0,1,0,0,0.0,True,0,False,False,
51,2024-02-01,2022-09-08,InKindDonor,Local,Luzon,Philippines,Inactive,WordOfMouth,2,2,0,0,1379.9,1379.9,689.95,145,5.0344827586206895,149,1,2,1,0,0,1,2,0.0,343.6,1379.9,689.95,0,0,1,0,0,0.0,True,0,False,False,
52,2024-02-01,2022-09-13,InKindDonor,International,Mindanao,USA,Inactive,Church,3,1,2,3,803.96,1321.3000000000002,803.96,136,8.051470588235293,272,1,2,3,0,0,0,2,0.0,0.0,815.12,803.96,2,0,1,2,2,1172.1399999999999,True,1,False,True,541.33
53,2024-02-01,2022-09-18,Volunteer,Local,Mindanao,Philippines,Inactive,WordOfMouth,1,1,0,0,2263.85,2263.85,2263.85,0,365.0,74,1,1,1,0,1,1,1,2263.85,2263.85,2263.85,2263.85,0,0,1,0,0,0.0,True,0,False,False,
54,2024-02-01,2022-09-23,SkillsContributor,Local,Visayas,Philippines,Inactive,Event,13,6,7,13,4977.56,7834.58,829.5933333333334,269,17.639405204460967,84,3,5,4,2,1,3,13,19.14,1352.0900000000001,7834.58,829.5933333333334,13,2,3,4,4,809.29,True,0,False,True,250.0
55,2024-02-01,2022-09-28,MonetaryDonor,Local,Luzon,Philippines,Inactive,SocialMedia,2,0,2,0,0.0,15.32,0.0,177,4.124293785310734,118,1,2,2,1,0,1,2,0.0,5.23,15.32,0.0,0,1,1,1,0,638.62,True,1,False,True,638.62
56,2024-02-01,2022-10-03,SkillsContributor,International,Luzon,USA,Inactive,Church,1,0,1,0,0.0,300.0,0.0,0,365.0,337,0,1,1,0,0,0,1,0.0,0.0,300.0,0.0,0,0,0,1,0,300.0,True,0,False,False,
57,2024-02-01,2022-10-08,InKindDonor,International,Mindanao,USA,Inactive,SocialMedia,1,1,0,0,1194.06,1194.06,1194.06,0,365.0,86,0,1,1,0,1,1,1,1194.06,1194.06,1194.06,1194.06,0,0,0,0,0,0.0,True,0,False,False,
58,2024-02-01,2022-10-13,SocialMediaAdvocate,Local,Luzon,Philippines,Inactive,WordOfMouth,3,1,2,0,250.0,870.43,250.0,373,2.935656836461126,43,1,3,3,0,1,2,2,250.0,254.01,254.01,250.0,0,0,1,0,0,0.0,True,0,False,False,
59,2024-02-01,2022-10-18,SocialMediaAdvocate,Local,Luzon,Philippines,Inactive,WordOfMouth,2,1,1,0,695.6,1055.45,695.6,324,2.253086419753086,34,0,2,2,1,1,1,2,359.85,359.85,1055.45,695.6,0,1,0,0,0,0.0,True,0,False,False,
32,2024-02-01,2022-06-05,InKindDonor,Local,Luzon,Philippines,Active,Event,2,1,1,0,338.91,341.51000000000005,338.91,11,66.36363636363636,392,0,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,464.59,True,0,False,True,464.59
46,2024-02-01,2022-08-14,PartnerOrganization,Local,Luzon,Philippines,Inactive,Event,1,1,0,0,480.16,480.16,480.16,0,365.0,14,0,1,1,0,1,1,1,480.16,480.16,480.16,480.16,0,0,0,1,0,3.63,True,0,False,False,
29,2024-02-01,2022-05-21,Volunteer,PartnerOrganization,Luzon,Philippines,Active,Event,3,1,2,0,1000.5,1310.44,1000.5,247,4.433198380566802,115,1,2,3,0,0,2,3,0.0,1300.5,1310.44,1000.5,0,0,1,0,0,0.0,True,0,False,False,
31,2024-02-01,2022-05-31,MonetaryDonor,Local,Mindanao,Philippines,Active,Website,7,5,2,7,3762.69,4897.67,752.538,344,7.4273255813953485,21,1,3,2,2,2,3,6,1332.72,1863.83,4061.16,731.545,6,2,1,1,1,280.87,True,0,False,True,280.87
27,2024-02-01,2022-05-11,MonetaryDonor,Local,Visayas,Philippines,Active,WordOfMouth,3,1,2,0,1215.82,1804.6999999999998,1215.82,340,3.2205882352941178,69,1,3,3,1,1,2,2,1215.82,1799.25,1799.25,1215.82,0,1,1,1,0,2447.64,True,1,False,True,2447.64
1,2024-02-01,2022-01-01,SocialMediaAdvocate,Local,Luzon,Philippines,Active,SocialMedia,7,4,3,7,5458.79,6384.9,1364.6975,289,8.84083044982699,52,1,3,3,2,2,2,7,4020.24,4020.24,6384.9,1364.6975,7,2,1,0,0,0.0,True,0,False,False,
2,2024-02-01,2022-01-06,Volunteer,Local,Mindanao,Philippines,Active,SocialMedia,3,2,1,0,3480.08,3504.42,1740.04,201,5.447761194029851,157,0,3,2,0,0,1,3,0.0,24.34,3504.42,1740.04,0,0,0,0,0,0.0,True,0,False,False,
3,2024-02-01,2022-01-11,MonetaryDonor,Local,Luzon,Philippines,Active,SocialMedia,5,2,3,5,710.56,1496.27,355.28,349,5.229226361031519,23,0,3,3,1,1,1,4,476.64,476.64,1246.27,460.56,4,1,0,0,0,0.0,True,0,False,False,
4,2024-02-01,2022-01-16,MonetaryDonor,PartnerOrganization,Mindanao,Philippines,Active,Church,3,2,1,3,2052.5,2492.01,1026.25,287,3.8153310104529616,64,1,2,2,2,1,2,3,1226.51,2052.5,2492.01,1026.25,3,2,1,1,1,1017.09,True,0,False,True,1017.09
5,2024-02-01,2022-01-21,InKindDonor,PartnerOrganization,Mindanao,Philippines,Active,Website,2,1,1,0,2022.07,2034.6599999999999,2022.07,29,25.17241379310345,42,1,2,2,1,2,2,2,2034.6599999999999,2034.6599999999999,2034.6599999999999,2022.07,0,1,1,0,0,0.0,True,0,False,False,
6,2024-02-01,2022-01-26,MonetaryDonor,International,Visayas,USA,Active,WordOfMouth,3,2,1,0,1434.7399999999998,1446.6099999999997,717.3699999999999,119,9.201680672268907,225,1,2,2,1,0,0,3,0.0,0.0,1446.6099999999997,717.3699999999999,0,1,1,1,0,2160.9,True,1,False,True,2160.9
8,2024-02-01,2022-02-05,InKindDonor,Local,Mindanao,Philippines,Active,Church,6,4,2,6,3215.4900000000002,3707.56,803.8725000000001,301,7.275747508305648,43,2,5,3,2,3,4,6,981.6700000000001,1747.9599999999998,3707.56,803.8725000000001,6,2,2,1,1,1752.44,True,0,False,True,1752.44
9,2024-02-01,2022-02-10,Volunteer,Local,Luzon,Philippines,Active,PartnerReferral,2,1,1,0,2496.61,2508.2200000000003,2496.61,286,2.5524475524475525,62,1,2,2,1,1,1,2,2496.61,2496.61,2508.2200000000003,2496.61,0,1,1,0,0,0.0,True,0,False,False,
10,2024-02-01,2022-02-15,Volunteer,International,Luzon,Singapore,Active,Event,2,0,2,0,0.0,320.62,0.0,113,6.460176991150442,78,1,1,2,0,1,1,2,300.0,300.0,320.62,0.0,0,0,1,0,0,0.0,True,0,False,False,
11,2024-02-01,2022-02-20,MonetaryDonor,International,Luzon,USA,Active,SocialMedia,1,0,1,0,0.0,386.1,0.0,0,365.0,348,0,1,1,1,0,0,1,0.0,0.0,386.1,0.0,0,1,0,1,0,577.02,True,1,False,False,
12,2024-02-01,2022-02-25,InKindDonor,PartnerOrganization,Mindanao,Philippines,Active,Website,4,2,2,0,2058.33,2813.62,1029.165,356,4.101123595505618,14,1,4,3,1,1,1,3,736.22,736.22,2794.55,1029.165,0,1,1,0,0,0.0,True,0,False,False,
7,2024-02-01,2022-01-31,MonetaryDonor,International,Mindanao,USA,Active,Event,4,1,3,4,469.97,1325.39,469.97,279,5.232974910394265,119,1,2,4,0,0,2,3,0.0,845.75,1315.72,469.97,3,0,1,0,0,0.0,True,0,False,False,
14,2024-02-01,2022-03-07,MonetaryDonor,Local,Mindanao,Philippines,Active,WordOfMouth,1,0,1,0,0.0,27.12,0.0,0,365.0,66,1,1,1,0,1,1,1,27.12,27.12,27.12,0.0,0,0,1,0,0,0.0,True,0,False,False,
13,2024-02-01,2022-03-02,PartnerOrganization,Local,Luzon,Philippines,Active,PartnerReferral,2,1,1,0,1395.79,1407.18,1395.79,266,2.744360902255639,118,1,2,2,0,0,1,1,0.0,1395.79,1395.79,1395.79,0,0,1,1,0,423.77,True,0,False,True,423.77
25,2024-02-01,2022-05-01,MonetaryDonor,Local,Mindanao,Philippines,Active,Church,5,3,2,5,3406.23,4225.65,1135.41,239,7.635983263598327,33,1,2,2,0,1,4,5,776.19,3706.23,4225.65,1135.41,5,0,1,1,1,655.63,True,0,False,True,655.63
24,2024-02-01,2022-04-26,MonetaryDonor,Local,Visayas,Philippines,Active,SocialMedia,3,0,3,3,0.0,1189.39,0.0,129,8.488372093023257,113,1,2,3,1,0,1,3,0.0,1177.41,1189.39,0.0,3,1,1,0,0,0.0,True,0,False,False,
23,2024-02-01,2022-04-21,MonetaryDonor,Local,Luzon,Philippines,Active,Website,1,0,1,0,0.0,4.75,0.0,0,365.0,76,1,1,1,1,1,1,1,4.75,4.75,4.75,0.0,0,1,1,0,0,0.0,True,0,False,False,
21,2024-02-01,2022-04-11,SocialMediaAdvocate,PartnerOrganization,Mindanao,Philippines,Active,PartnerReferral,4,1,3,0,1104.16,1459.97,1104.16,129,11.317829457364342,132,1,3,3,1,0,1,4,0.0,300.0,1459.97,1104.16,0,1,1,0,0,0.0,True,0,False,False,
26,2024-02-01,2022-05-06,MonetaryDonor,Local,Visayas,Philippines,Active,WordOfMouth,2,1,1,2,838.21,842.51,838.21,117,6.239316239316239,85,1,2,2,0,1,1,2,838.21,838.21,842.51,838.21,2,0,1,3,3,1929.2199999999998,True,1,False,True,1136.62
19,2024-02-01,2022-04-01,Volunteer,Local,Luzon,Philippines,Active,SocialMedia,4,2,2,0,1686.73,1721.6000000000001,843.365,359,4.066852367688022,53,1,2,3,0,1,2,3,1337.07,1367.79,1371.94,1337.07,0,0,1,0,0,0.0,True,0,False,False,
18,2024-02-01,2022-03-27,InKindDonor,PartnerOrganization,Luzon,Philippines,Active,WordOfMouth,1,1,0,0,413.2,413.2,413.2,0,365.0,297,1,1,1,1,0,0,1,0.0,0.0,413.2,413.2,0,1,1,0,0,0.0,True,0,False,False,
17,2024-02-01,2022-03-22,MonetaryDonor,PartnerOrganization,Luzon,Philippines,Active,Website,1,0,1,0,0.0,567.97,0.0,0,365.0,282,1,1,1,0,0,0,1,0.0,0.0,567.97,0.0,0,0,1,0,0,0.0,True,0,False,False,
16,2024-02-01,2022-03-17,InKindDonor,PartnerOrganization,Luzon,Philippines,Active,Website,1,0,1,0,0.0,350.19,0.0,0,365.0,164,0,1,1,0,0,1,1,0.0,350.19,350.19,0.0,0,0,0,0,0,0.0,True,0,False,False,
20,2024-02-01,2022-04-06,Volunteer,International,Luzon,Canada,Active,PartnerReferral,10,4,6,10,3702.31,6929.070000000001,925.5775,316,11.550632911392405,75,4,3,4,0,2,3,8,320.38,620.38,5113.92,943.5799999999999,8,0,4,2,2,2149.41,True,0,False,True,971.81
45,2024-03-01,2022-08-09,MonetaryDonor,Local,Luzon,Philippines,Active,SocialMedia,5,4,1,5,3412.0200000000004,3417.7400000000002,853.0050000000001,231,7.9004329004329,126,2,4,2,1,0,1,5,0.0,1732.45,3417.7400000000002,853.0050000000001,5,1,2,0,0,0.0,True,0,False,False,
44,2024-03-01,2022-08-04,SocialMediaAdvocate,Local,Mindanao,Philippines,Active,WordOfMouth,3,1,2,3,1160.53,1864.3,1160.53,14,78.21428571428571,119,2,3,2,0,0,3,3,0.0,1864.3,1864.3,1160.53,3,0,2,1,1,587.96,True,0,False,True,587.96
43,2024-03-01,2022-07-30,SocialMediaAdvocate,Local,Mindanao,Philippines,Active,Website,4,2,2,0,686.4,1359.01,343.2,158,9.240506329113924,74,0,4,3,1,2,2,4,254.65,254.65,1359.01,343.2,0,1,0,0,0,0.0,True,0,False,False,
41,2024-03-01,2022-07-20,SocialMediaAdvocate,Local,Luzon,Philippines,Active,SocialMedia,3,1,2,0,1345.15,2157.39,1345.15,219,5.0,78,1,2,2,0,1,2,3,1345.15,1856.5700000000002,2157.39,1345.15,0,0,1,0,0,0.0,True,0,False,False,
39,2024-03-01,2022-07-10,InKindDonor,PartnerOrganization,Luzon,Philippines,Active,Event,2,1,1,0,444.97,1256.69,444.97,61,11.967213114754099,201,1,2,2,0,0,0,2,0.0,0.0,1256.69,444.97,0,0,1,1,0,295.79,True,0,False,True,295.79
36,2024-03-01,2022-06-25,SocialMediaAdvocate,PartnerOrganization,Mindanao,Philippines,Active,WordOfMouth,4,3,1,0,3195.36,3217.03,1065.1200000000001,155,9.419354838709678,286,2,3,2,0,0,0,2,0.0,0.0,1699.4,1677.73,0,0,2,2,0,843.61,True,0,False,True,427.1
37,2024-03-01,2022-06-30,InKindDonor,PartnerOrganization,Visayas,Philippines,Active,Website,3,1,2,0,502.9,530.26,502.9,369,2.967479674796748,54,1,2,3,0,1,1,2,21.44,21.44,524.34,502.9,0,0,1,0,0,0.0,True,0,False,False,
35,2024-03-01,2022-06-20,SocialMediaAdvocate,International,Visayas,USA,Active,SocialMedia,5,3,2,0,5019.280000000001,5718.14,1673.0933333333335,289,6.314878892733564,4,2,3,2,1,1,4,5,1420.82,5402.22,5718.14,1673.0933333333335,0,1,2,0,0,0.0,True,0,False,False,
34,2024-03-01,2022-06-15,SocialMediaAdvocate,Local,Luzon,Philippines,Active,Church,3,1,2,3,1076.59,1415.99,1076.59,120,9.125,32,0,2,3,0,2,3,3,1376.59,1415.99,1415.99,1076.59,3,0,0,2,2,258.27,True,0,False,True,250.0
33,2024-03-01,2022-06-10,InKindDonor,Local,Visayas,Philippines,Active,PartnerReferral,3,1,2,0,1230.56,1583.24,1230.56,50,21.9,200,1,2,3,0,0,0,3,0.0,0.0,1583.24,1230.56,0,0,1,1,0,573.6,True,0,False,True,573.6
38,2024-03-01,2022-07-05,PartnerOrganization,PartnerOrganization,Mindanao,Philippines,Active,WordOfMouth,4,2,2,4,2789.48,3856.0299999999997,1394.74,334,4.37125748502994,112,2,4,2,1,0,1,2,0.0,1032.04,2789.48,1394.74,2,1,2,1,1,471.54,True,0,False,False,
46,2024-03-01,2022-08-14,PartnerOrganization,Local,Luzon,Philippines,Inactive,Event,1,1,0,0,480.16,480.16,480.16,0,365.0,45,0,1,1,0,1,1,1,480.16,480.16,480.16,480.16,0,0,0,1,0,3.63,True,0,False,False,
31,2024-03-01,2022-05-31,MonetaryDonor,Local,Mindanao,Philippines,Active,Website,7,5,2,7,3762.69,4897.67,752.538,344,7.4273255813953485,52,1,3,2,2,1,2,5,318.57,1332.72,3489.47,784.8299999999999,5,1,1,3,3,1582.2799999999997,True,0,False,True,280.87
49,2024-03-01,2022-08-29,SkillsContributor,PartnerOrganization,Luzon,Philippines,Inactive,Website,1,0,1,0,0.0,4.61,0.0,0,365.0,121,1,1,1,0,0,1,1,0.0,4.61,4.61,0.0,0,0,1,0,0,0.0,True,0,False,False,
51,2024-03-01,2022-09-08,InKindDonor,Local,Luzon,Philippines,Inactive,WordOfMouth,2,2,0,0,1379.9,1379.9,689.95,145,5.0344827586206895,180,1,2,1,0,0,0,2,0.0,0.0,1379.9,689.95,0,0,1,0,0,0.0,True,0,False,False,
52,2024-03-01,2022-09-13,InKindDonor,International,Mindanao,USA,Inactive,Church,3,1,2,3,803.96,1321.3000000000002,803.96,136,8.051470588235293,303,1,2,3,0,0,0,2,0.0,0.0,815.12,803.96,2,0,1,3,3,2984.6099999999997,True,1,False,True,541.33
53,2024-03-01,2022-09-18,Volunteer,Local,Mindanao,Philippines,Inactive,WordOfMouth,1,1,0,0,2263.85,2263.85,2263.85,0,365.0,105,1,1,1,0,0,1,1,0.0,2263.85,2263.85,2263.85,0,0,1,0,0,0.0,True,0,False,False,
54,2024-03-01,2022-09-23,SkillsContributor,Local,Visayas,Philippines,Inactive,Event,13,6,7,13,4977.56,7834.58,829.5933333333334,269,17.639405204460967,115,3,5,4,2,0,2,12,0.0,440.25,7831.920000000001,829.5933333333334,12,2,3,5,5,1228.54,True,0,False,True,250.0
55,2024-03-01,2022-09-28,MonetaryDonor,Local,Luzon,Philippines,Inactive,SocialMedia,3,1,2,0,638.62,653.94,638.62,308,3.5551948051948052,18,1,3,3,1,1,2,3,638.62,643.85,653.94,638.62,0,1,1,0,0,0.0,True,0,False,False,
56,2024-03-01,2022-10-03,SkillsContributor,International,Luzon,USA,Inactive,Church,2,0,2,0,0.0,600.0,0.0,341,2.1407624633431084,27,0,2,1,0,1,1,1,300.0,300.0,300.0,0.0,0,0,0,0,0,0.0,True,0,False,False,
57,2024-03-01,2022-10-08,InKindDonor,International,Mindanao,USA,Inactive,SocialMedia,1,1,0,0,1194.06,1194.06,1194.06,0,365.0,117,0,1,1,0,0,1,1,0.0,1194.06,1194.06,1194.06,0,0,0,0,0,0.0,True,0,False,False,
58,2024-03-01,2022-10-13,SocialMediaAdvocate,Local,Luzon,Philippines,Inactive,WordOfMouth,3,1,2,0,250.0,870.43,250.0,373,2.935656836461126,74,1,3,3,0,1,2,2,250.0,254.01,254.01,250.0,0,0,1,0,0,0.0,True,0,False,False,
59,2024-03-01,2022-10-18,SocialMediaAdvocate,Local,Luzon,Philippines,Inactive,WordOfMouth,2,1,1,0,695.6,1055.45,695.6,324,2.253086419753086,65,0,2,2,1,1,1,1,359.85,359.85,359.85,0.0,0,0,0,0,0,0.0,True,0,False,False,
32,2024-03-01,2022-06-05,InKindDonor,Local,Luzon,Philippines,Active,Event,2,1,1,0,338.91,341.51000000000005,338.91,11,66.36363636363636,423,0,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,464.59,True,0,False,True,464.59
47,2024-03-01,2022-08-19,MonetaryDonor,Local,Luzon,Philippines,Inactive,SocialMedia,1,1,0,0,716.84,716.84,716.84,0,365.0,14,0,1,1,0,1,1,1,716.84,716.84,716.84,716.84,0,0,0,1,0,482.86,True,0,False,False,
60,2024-03-01,2022-10-23,InKindDonor,Local,Visayas,Philippines,Inactive,Website,3,3,0,3,1529.1100000000001,1529.1100000000001,509.7033333333334,124,8.830645161290322,230,1,2,1,0,0,0,3,0.0,0.0,1529.1100000000001,509.7033333333334,3,0,1,2,2,1611.89,True,1,False,True,416.0
21,2024-03-01,2022-04-11,SocialMediaAdvocate,PartnerOrganization,Mindanao,Philippines,Active,PartnerReferral,4,1,3,0,1104.16,1459.97,1104.16,129,11.317829457364342,163,1,3,3,1,0,1,4,0.0,300.0,1459.97,1104.16,0,1,1,0,0,0.0,True,0,False,False,
27,2024-03-01,2022-05-11,MonetaryDonor,Local,Visayas,Philippines,Active,WordOfMouth,3,1,2,0,1215.82,1804.6999999999998,1215.82,340,3.2205882352941178,100,1,3,3,1,0,2,2,0.0,1799.25,1799.25,1215.82,0,1,1,1,0,2447.64,True,1,False,True,2447.64
1,2024-03-01,2022-01-01,SocialMediaAdvocate,Local,Luzon,Philippines,Active,SocialMedia,7,4,3,7,5458.79,6384.9,1364.6975,289,8.84083044982699,83,1,3,3,2,1,2,6,1392.1,4020.24,5610.29,1561.3933333333334,6,1,1,0,0,0.0,True,0,False,False,
2,2024-03-01,2022-01-06,Volunteer,Local,Mindanao,Philippines,Active,SocialMedia,3,2,1,0,3480.08,3504.42,1740.04,201,5.447761194029851,188,0,3,2,0,0,0,2,0.0,0.0,939.39,915.05,0,0,0,0,0,0.0,True,0,False,False,
3,2024-03-01,2022-01-11,MonetaryDonor,Local,Luzon,Philippines,Active,SocialMedia,5,2,3,5,710.56,1496.27,355.28,349,5.229226361031519,54,0,3,3,1,1,1,4,476.64,476.64,1246.27,460.56,4,1,0,2,2,987.79,True,0,False,True,972.26
4,2024-03-01,2022-01-16,MonetaryDonor,PartnerOrganization,Mindanao,Philippines,Active,Church,3,2,1,3,2052.5,2492.01,1026.25,287,3.8153310104529616,95,1,2,2,2,0,2,2,0.0,2052.5,2052.5,1026.25,2,1,1,2,2,1397.24,True,0,False,True,1017.09
5,2024-03-01,2022-01-21,InKindDonor,PartnerOrganization,Mindanao,Philippines,Active,Website,2,1,1,0,2022.07,2034.6599999999999,2022.07,29,25.17241379310345,73,1,2,2,1,1,2,2,12.59,2034.6599999999999,2034.6599999999999,2022.07,0,1,1,0,0,0.0,True,0,False,False,
6,2024-03-01,2022-01-26,MonetaryDonor,International,Visayas,USA,Active,WordOfMouth,3,2,1,0,1434.7399999999998,1446.6099999999997,717.3699999999999,119,9.201680672268907,256,1,2,2,1,0,0,2,0.0,0.0,1434.7399999999998,717.3699999999999,0,1,1,1,0,2160.9,True,1,False,True,2160.9
29,2024-03-01,2022-05-21,Volunteer,PartnerOrganization,Luzon,Philippines,Active,Event,3,1,2,0,1000.5,1310.44,1000.5,247,4.433198380566802,146,1,2,3,0,0,1,2,0.0,300.0,1300.5,1000.5,0,0,1,0,0,0.0,True,0,False,False,
8,2024-03-01,2022-02-05,InKindDonor,Local,Mindanao,Philippines,Active,Church,6,4,2,6,3215.4900000000002,3707.56,803.8725000000001,301,7.275747508305648,74,2,5,3,2,1,4,5,489.6,1747.9599999999998,2286.6099999999997,598.18,5,1,2,1,1,1752.44,True,0,False,True,1752.44
9,2024-03-01,2022-02-10,Volunteer,Local,Luzon,Philippines,Active,PartnerReferral,2,1,1,0,2496.61,2508.2200000000003,2496.61,286,2.5524475524475525,93,1,2,2,1,0,1,1,0.0,2496.61,2496.61,2496.61,0,0,1,2,0,1624.77,True,0,False,True,1604.35
10,2024-03-01,2022-02-15,Volunteer,International,Luzon,Singapore,Active,Event,2,0,2,0,0.0,320.62,0.0,113,6.460176991150442,109,1,1,2,0,0,1,2,0.0,300.0,320.62,0.0,0,0,1,0,0,0.0,True,0,False,False,
11,2024-03-01,2022-02-20,MonetaryDonor,International,Luzon,USA,Active,SocialMedia,1,0,1,0,0.0,386.1,0.0,0,365.0,379,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,577.02,True,0,False,False,
12,2024-03-01,2022-02-25,InKindDonor,PartnerOrganization,Mindanao,Philippines,Active,Website,4,2,2,0,2058.33,2813.62,1029.165,356,4.101123595505618,45,1,4,3,1,1,1,3,736.22,736.22,2794.55,1029.165,0,1,1,0,0,0.0,True,0,False,False,
7,2024-03-01,2022-01-31,MonetaryDonor,International,Mindanao,USA,Active,Event,4,1,3,4,469.97,1325.39,469.97,279,5.232974910394265,150,1,2,4,0,0,2,3,0.0,845.75,1315.72,469.97,3,0,1,0,0,0.0,True,0,False,False,
14,2024-03-01,2022-03-07,MonetaryDonor,Local,Mindanao,Philippines,Active,WordOfMouth,1,0,1,0,0.0,27.12,0.0,0,365.0,97,1,1,1,0,0,1,1,0.0,27.12,27.12,0.0,0,0,1,0,0,0.0,True,0,False,False,
